food_id,type,food_name,menu_explain,thumbnail_picture,detail_picture
11,FRUIT,자몽,"그레이프프루트 또는 자몽은 운향과의 과일 나무이다. 귤속의 잡종 재배식물로, 바베이도스에서 당귤나무와 포멜로의 자연교잡을 통해 처음 생겨났다. 당귤나무 자체가 감귤나무와 포멜로의 교잡종이기 때문에, 그레이프프루트도 감귤나무 DNA와 포멜로 DNA를 보유한다.",https://blog.kakaocdn.net/dn/39rRU/btqRePNovqK/pUrn5mUvE81U7F0vwWHbEk/img.png,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxITEhUSExIVFhMVGBgXFxgYFhcXFxgeGxgaFx8YGBogHSggGBslHhcXITEhJSkrLi4uFx8zODMsNygtLisBCgoKDg0OGxAQGy0mICYwLS01NS0tLS03LzItLS0vKy8yLy0tLS0tLS8tLy0wLS0tLS8vLS0tLS0tLS0tLS0vLf/AABEIAOEA4QMBIgACEQEDEQH/xAAcAAEAAgMBAQEAAAAAAAAAAAAAAgMBBAUGBwj/xAA8EAABAwMCAwYEBAQGAgMAAAABAAIRAxIhBDFBUWEFBhMicYEyQpGhB7HR8CNSYuEUM3LB0vGCkhVDU//EABoBAQACAwEAAAAAAAAAAAAAAAACAwQFBgH/xAA4EQABAgMECAUCBQQDAAAAAAABAAIDESEEEjFBUWFxgZGh0fAFEyKxweHxFDJSkrJygqLiIyRC/9oADAMBAAIRAxEAPwD7iiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiIiKNyxKiT0WA/+koiuRYasoiIiIiKBU1WTnZEWZWblWXH+UrM9ERSJUgVUXdCpsPSERTRERERERFFywsu9FC7oiKQcs3KAPRC7+koimCpKoHorURERERFgrKwURRQOUZ6IXH+VEUs/v/tFiOn7+iIisRERERERERERERERERFTVrNbufQc1F7gwXnGQSU1couMZWmNQ92wtHM5/sFVUogjzS73WGbYXCcFs9Zm0exd/jI5FWiFX1de+K2n6xg+ZVf/ACNPmfoqyGtEmABxMD81luqpkwKjCTyeCfoqr9rd/wCmj+0nnfHsphjZYE97FY3tBp4O+n91k69g3key0NT2zpmYfXpNIMQXtkHlE79Fq1u82la611WHCN2uG8EZI5EKRNplR4/Z8Xh7qwWZzvyw3c+i7rNWw/MFeFyNNrqFUSx7Hj+kgnl+amKMHyFzf3yT8RaGfmaHbCWng6fNw2qowQDKo29/C6qLnHWOZ8Ykcx+i3aVUOEgyFkQbXCiuutMnDI0PDMaxMaCq3MLanBWIiLJUERERERERERERERERERERERYJSURZRYlZRERYBWjqKpcbW/D8xmPYKmPGEJsyJk0A0nvE5Cqk1t4qdWsThv14f3UKdICTOTuSVVWqNYMkNaOMwvA98u9eoFRtHTNaabmSHT8c9ZHlGOOZHBYrYRc4Pi1cMNA2CmuuJrUCQGdZrK+MbsOms6tJ+F76tr6bZBe2WgkiRMAScb7LwPbn4lhgaaDPjki8EwAMEjG+PbivEtrP8Znhmsaksc8XNILxdeYBgNAJHpMwFq6vTCm8NDYlwc19x+B3wiNsHj0VpcBit7ZvCIbHev1baace8joW/r+1a9Wq57q9S6S5rQILcSIxBABgjBWnV1ldrrn1y44eLHiLgZaDGNwJVooVJNUv817ocTknIMYzsR7IzTtbZUeMSMbkjPm5HO4VZfISC3TIbRIADRQcsJctslGs57nvpNNTzOc5rQcZcYPUwTB6qigazCGiq9sthxuMi0kWzwA6K8VBLpDXOLGgyXNtJAMjInfY4V2j012XRG0kgQYJySQAMb/moh88FMw2jEU72qns59RtS8PN7SSMkBxPE5z1K9HoO82vaWNNWmC0EuuJqNcNgLRLg70Mei42vokSQWESGyybZA5nJMRJ2ytZ9WxwJDagbBtMx9iOaB2lQi2eHGb6gD3w4r612J3nZUAbW8Om95gQ+6m49Cdj0MLuOokeamYdPs7j7L4PVZJFhlhEgOIuaeQO5I+q+o9zO2mig0aiu1putZ4j2h7mgDnkgExPRQiQ2RnXHCuRGI1g0I1HiCKLn/EPCxBZ50I51Hft7Sp7DT6u42uFruXP0W4uVWDagBBzwP3xzHFX6bUEeR/xcDz/ALqcC0RIb/KjVGTtOp2h2jJ2o0PPPhiUxwW8ixKytiqURYJQFEWURERERERERERRcsQsvbKiaXUoiQswsCn1UHgAEkkABJyRa2urxDB8TvqBz/Na+qqsoUi9xtawXOPTiSsto58R27vsNwF5b8Qe0KRo+AHB1VxY40ri1zm74I2MwRO8LVsF9xjPxNGjQ3qTU6KDJbGzQPMiNhDCdfnhgvFd5u9NWq8uY8WOJbbaDaGnBG8TvODgDHHgUdU8QbQGOJEWi0RvaDtH+yrrGx8WvBBzduJ5giVZptPcYuaAZJcTjGR1nhHVW3pii7iHZ2QmyaKd6Pqs1aYaZacOBGMYOCCOHEQt2iwn43N8jmkAnzWuAktgbAAH681qNpx8RkcxkYxvy6qdGruTiI+xVTnK0sJC6LqjL3edpZc5wbBJEkkWmMHPRWN1bS1pc4YkEbkGDD44rR1NRotIieMSD0n980a9xjAO/wDZeFwKrEGgpzGzQt9+oEsN7S+wtutDojyjBEnAORtK2dNpy0udXBZs5pdTc0EgHLAWwSPZcu+5mQJEjHy5x1jKydRUDbXMLR8RaZAPCQDgj0RjqKDoGQ+OWjcrarZkk3Yc7AP6StB5BDnOBGBuBBj3xx2ldXT9pspkE3kkcC4AQD5QGkcTxIGVqVajtQ8ZgCYBJdY0Zlx2AA4ISAFe0unUSAz774ifOYQGl5BgEdJ5NBBnI35QVF91Q+c4e4GAABAmAOTRO36Lov1barg0w2kwQ3ywOPmLWjLs8ByHBa+pLWPFrr8QCWARzMZmPzUobQ0I8mIajvbhNes7qd6G6Rgp1ibS82D4i1pgets3GOHDeF9LubVYHNOCLmuG2diOYXwPUNaw4IJIOxm0nOTxPXPFe0/DLvGbjpKhJGXUs5ncs347j0KmbrgWvwK5/wAV8OBHnwsRU9eukL6foq5dLXfG2J69QtqFy9RTtLajfl+LiSOS6gaCN8K2yvdWG8zLc9IOB24g6SJ5rlYjQJOGB7PXeswstUfC6lSYyFlqtSREREREREREREREREXO7RdJbTHzb+gg/ddFcplW6rUx8IDf37ysK3EFgh/rMt1XO4gEb1bBHqvaK9Oah2jqbGkk+UTM4jHD7D3Xx/U1tTUquf4b3VGvLz/BY8jOMRdbECHcgvYfil2gW0WUw8MNR++T5W7kgCYktXzLVQHEuqufUa4QWyWuaBggkyDtw4KDjIldZ4LZpQr5H5tU8Ke+Ozau1qO1KVRxNZuADcyCHySMtcZ4yYPMgg4WPEpNY17aNCo2d76lxg//AGM8TymOQjK5DKzXCXNDjxm4cd7g6J9QpEtwBLXRvO56GNtsZ9VAvnXNbxsENoJy209wd62KmoDnEupsaHzDGEtAniASZGNiq3HytlhAgxIInbPX14qt+onJtuESYieEOjj16ZWKtcgwYmdhaem4w71CXslYGSlL56zUTqS7ykCBgQADG+ee6ufUOIgEAfY/nBCoyCfLwyY2zGeWYCg+qeHLE/vr9lSaGqvDQcO81cwx1uLhvvtv9lEEYOAdj6Kmo+QI4ET1Oc/ZQM5J4rzAcV6BMrojViA1rWnyltxBnLpkHmBieHDmtgNc5txc2CACBg5MAkRmcmZJ3JWk1zQLhuQA0HgcS4jlwA4rZJY5158ogSMy4tG5ccNk8BtGysa0kznRY75NwC7FSlQY25pIpsEOuguqv3hrflZtkzHrhcSqAX5EE5IOIHIfotk6ttrnOIDm4Y2HESOUEARnf7lRfSPhh1VzKZdmDLqr+tu4nm6OkqbiqmegyJ1V+KCfYFAAtKpaZPEnddzuvTFLUUn1nMY2mfEyIqQAMD5i316wuO2pDgGmwfzlsu+0luOQlaooXkuc/LpbLpcD6ncep90YydSkc3mlopTHbTZ3kv0Hpazajbmw5jgC1wMgtOxBV3Zr/KWHdht9tx+nsvCfhXr3OZV0ziP4NpbBmGuERM5y2eXmMYXt2VA2sB/O2PcZ/VTJuxGP13f3Yb70pbSuDtdnMGI+Ecq/PsukiItgteiIiIiIiIiKNyXIikiIiIuRoHAtc6Pjc4ldOq6Gk8gT9lyezSfBbjgsG0OnHht1OP8AEexPFZEIehx1j5Xgu/8AqWV3eFdQBoxbe8tquJAJtIw1sFuXbmeS8LU1ZtALSGt4tawkxiS8C4+5IXS7x1wNTqGPaw3VJknzNOwiQYG0xuAuj2XoQGeIHVWi0wGXWkk732w0RJGZ39VEAPkc12tn/wCtAaMst4n1yzxxXmW2OktMMkfMLxM8DaT7K2gyQbQMZMugmTwB+KOi2O0NMXl7n1SXNIDQ8nbqSJzw9VoVdE9sgzeyLgD527btiDvtKiWlbBsZkqnv52z+vQ/w73sqFjbmsOXG3Bg4nqBMDK5Za0HbY8z+f/XouloaIbVY2qRUbJDmMcQ74Sd43kKVamxsgutbmBaHPBick7SQJEmJQtJGC9ZFaCW47t2sk7gMlzntJzgN3AzgTGckgTjK6NLsepL2FoL2ZIBGxgETtIJmPVQ07A+o0thp6ky48ZxsY2Xv+zOySCXvpup3/Ef8xxBtIIkxbj1wqHNcXYKFqtwgtxHHoa54TywXgdD2QSyo5xDWtey4nbNwMc9pVvbXZ9Ok93g3uot4vbBmYEHZwPA8p5L1Pbuq1Glph1TTuqUKjXs8NgwHwS1zgOGCZjYKuhpaep0bLqgFFpLvEO20S4SCMkwMDOwXvlOkCe+ndFiN8SvPvTpOVKiolomSCMtNM5+IYR8bok7TGOtvERgTj1VjdP4j4kN/qfiOvRdChSoNLzaHkCbi50jzRIhoBkAHf5o3C2aoZUIwA0mGlpa0E8g1rSLuPCVcGzCzHRxOgPegfbVMLWdpGM+cVeVjXAO4XXOaC0AxkgTOOaxrOy3U7XOD3XZLi1wYP6WOiXdTH1W4PHtta4WCItFgLtgXQyXuE7uOJwqqnZOqIJqAtOQPEO8ciXEx9F6GyFAqhFk71PHHHRIUw+86KrT1vDy3eIPmBkciIbIWvrNTMO8Jjc5c0xPqNp9Fu1exalNoqvogMLQ4EuguJ/lzJ3GOq0a7vEda6GE4ttMHgLQ1skk42JPNRJcBL4VkMw3G83eZ8qGZ5y4r0n4WPLdW8D4H0yHDlDwQfz+q+m60APpPg4dHQAkbrwH4d06dKs6lUq/xQHBlOGgAuAul0l0w0eUxxwve9pPAok5FpEY6/kqrRNtne52Xq/aQ74XLeKuD7aC0YgDbiNXSc6ldpEWCtyRIyXOrKKElZDl4ikihd+8/oiIo3hY8QdVcsQiI1ZRERUav4H/6XfkVz9AYotAjZdSo2QRzBC4nY7rqQG5GMrX2h120s1tdyLSsmEJwjtHsei+Td4NbRdq6zXNAPiFt0xsSBMD99N1qaUVC3yNa9jQZF2cE7jGZkY5qzvb2RUOtrNbSumakgbNO7j0BBXCbQlzgHAxkuB/WJVQcGhd/AaHwm3TkDpy1Gi9S0gAl1ek6+JY2k55wIAutaCc8SqyRUZ56tCkTjDXPfnMloJa0mBxb1Xn9Pp31DdDiTgDMmPuR6LqaLspr2lzqtNtptLXuAIO2ZMjOPhhTbFnQKL7M1lXPluHt1BwV1R7RbZRpue0kvqQ8X4jPmhuDwWt2traTgAyiAQBLrnPc7hid9t1v0OzKOSaunukANNR15J6FlgBmQSIytXXadorBlZ91IYtpVGVCMRghobkxyUjflXvkvIZh3xL3I+ZH2rRcjT6iq1zHsc1jw6GGLn3cgACZyvpvcftJsupVnVTXeS55rUywEwPhJJIHrG+y+eOc2m4VKVzGSbSSLyItNx25xA2K3e72uA1A1NdxAp5a2SX1DNvq74jx4clEemTlVb4PnwnTpTfSoGyexe3/ABL7adpdG8UqjhVruaAW5sBmTPyg2Ee65ncrsTUnRzUd4bXAstdTuvbgjyyLifMN5wul2X36oPZdqabZNS2mGsD6hG7TaCYI4+o5qvvP3y3FBwLqZY7w3EfxG2h8iDIMEERG3PBvLmlvx91oYcK0Qz5bWyOZMiKbtlcstK8ZqaFNpeaDIYQbQ41CSJi0m0BrhGQSeUqNPUm5pFKm203EG5wcQIBdkYE7BVmuzUv8bFMuOQCXPBA3cAwXA54F2Dut+iyhROKprkjPhkMwTItLmEtjiCB68FWAZVW/bIik56K8yKYZzG7FP8SwtGGl5ImkyjFMEyBDmuLnE9RH+9mkbUDv4mnFQbtyWgO4tOPOAIkDAOFo0da6m42y13AOaQR7+U9DG66r+89VzLHNoFsRApNaIAnnyKC7mvXMiiQhyltI4Skdta5lUVqNUwKhawNADRUlgBGxby3VOn01Wk8s8EVmmTNM+Jv5Za5skHETx22UqXbdNrHB2mpknYguDZ5kBwk+q5XivBLmODZ/lcQR7TIS+BgrBBiOm1wAGWHwSe9Kl3dqeHrKTotLarIGbsuDS08zDj9F9t7dJNGY2cPfC+Q91OznP1VC1uGvBcegMmTx/wCl9j7Yg0reLiGt9SVi2v8A5LLFA/SfYrS+MSbaoWnPj9CutT2HoFIpCytyuTVV46rHiDqrkRFX9f37orEREREREREREXn9F5KtWkTs+5vQOz/uF6BcLtQWV6VXEOBY4+mR+f2WDbhIMifpInsd6TwmDuWVZq3maRzFeoXjPxN09NrG1R4grQWEtMCyRM88vaIHNeM7MaAA1ulFao6XNdeYa0Ei57RBH1A6FfVe93YTNXRLSQ0jzMMTBHPaQdvovkppOYC1zWhm4fZuI4ODoIzOTwCrLWh1R31XW+Ex/NswZeqNZ3YEEjVPSp6XXVaDXU21XBzyZaHNcPqJ/Na1/kgsBPB2xAkfEPmEbcc78FnShrTIh4IOHS3/ANS0wecAz0UfFc8Fzy/GJAuDZwJJwJjpsvCZ0W3axoJI5Unlt49VhlPy3NaLQfMTvnlxiByIGVh2saCTTYPlILiZaQZnAF2eYIwtdxLvKwucJj4YJ5SBKt8N938SWuEBxcMiBERziMKN+WCkGzNe+ysVYMGDaAG4/mJMD0gfYrWc0SSczA9OMdOIx1Wzq3wxoDSGSSBmAdriTueGNsrTcSTjcn6TCsbJte9yifUuvp6lF9JlBmmL9QXO88nd0EWQcmBsY24rmumGznEDmI2z6ED2V9ImDa7IJtDd+pJxAA4rXc90OMYEjkMcPofyVk6BUeWATx9+WhbNbSljBWZJa5oLiARDsiCeBlpg9V0aPaodScx9Gg9zfL40FlTMw4kOFx6x6lczS0gdwHMIj4i2CdjPCDzx+aspgOYGBrQSXOLpJJ5TwAwcdVG9VeeXelPTsx3g5fRG15hj/PAwRNzeoHEfuVsP0Di01GOuYI22H+ocN1XloFriTuQRFpGxpu3HWIUNK0NqS4vDZlxaQHtI2dBHmidlAtGStDnSJ777rRbtWBp6ZBpOl7paGgVWxaIcYkjiPdc57gchrR91frWkONwZUnZ7IYXSJBLRsc7RvKu0/ZdbUNaKP8UDApgm4ZOS0/FmcgkKLpzwU2OawXiaGtaY17n7r0X4Zmo6uQ4mxjSSDtJMNj6HfkvpmraXVqTQTE3HGIGVyO5XYP8AhNPDz/Ed5n8Y4Bs9B/uu32afEe6r8rRYz8yfsFGIy8Gwv1EHc0zO6ktpC47xK0ti2h8VmDRIazhPea7BNdZERbZaJERERERERERERYJSVh6wERTWh2tpfEpOaPi+JvqP1291trKhEhtiMLHYEEHfRSY4scHDELm6R7XMBHEbwF8g769hu0+qJYQxlWXsJlrOZaeR5c5hfV6rBQqGpkU37nMAxtCo70djU9XQNN2Dux29p4Ecv0WA0uu3T+ZvPQRqPUZLc2C1/howdW47HV9QcdS+GsqlodDR5skGCDmQRxB6jKy2uA10NBc+2CSbhG4HP3U+1+zqtF5p1Gw8H69WniCqRSJbvnhOCsXzdK7trGkAioMjTvvZQzpuIOBGJ/v0VlcUzYG1C8nJ8hDpPCSVHUuaWQQMWRmC6cz/AKc/ZY0tRrXt2yRzgZid/ffgpwmFo9Sre+9h91Oro6gY4CmQQ6C64HYZAHTpyVHZ+mc6bZvtJjAkcSCY4SuzVpB5LS4EAvzc1toEu5/aOW6hTqNaKTyGOa6QQ7AxcQDBBAkBXOrRYoiEA07kdePDVMSK0X0xTYb6Za+AGgOiNpdU5k8sDKocALnRjy5E7kdc812viZ5rPEy4tERMgNG/UwOq06FIBrw8BvmGB8MwYDh67gKzEKAiyPeoU+FoaV9kgZa4ZB2I4ehGCCM+0q8QG4eJJ8ozPGZxEbcd1qPDg7cTMEAc9oA+izWj1GOMGePD7qokOCygK7VsUi4mRwyR+i2q2pc9oJcXDhnbEbegGei5+m1B34j7q0cxI3gjYzmD1Ci196il5YEiouqsLHSHXeW0yIGchwiT0Mrv/h7oaj9XTe1pDWONR7/9PlI9yY9JWlQ7NrVTSpU3sd4pDiBBNODbLx8uOuwC+zdkdk0NMyym2AcuPFx5uU4TXOdLILVeLW9lngloq509wwJrKWctc6qfaD7RE5dDW77/ALP3XR0Gn8Om1vIZ9Tk/damiZe7xT8Pyf7n99V0fzVllh33m0HOg/p0/3Guy6uLjPkBD0Y7fp7zViKEoxZ6x1NEREREREREREUHA8CsFp5qxERVhp5pa7mrERFr1aF7S1+WkQQuWyqaDgyp/lwbam4x8ruRhdxU6ii17S1wkHcKiNBLvUyjh3I6uYy13Qogb6XCbT3Ma/dee7w9gUdUAHjYSHjcfvC8H3s7qM01Jp8RsVHWlzg6BjYxJznPTqvpYDqMh5LqeLXRJaOTzy6qOv7PpVaZa5oexwyNwZ4jl0hYTobXkkj1DI5cKEaDVbWx+IRbMWtvEw9X1wI0cs18B8YgtkAtadjJbAM44hp9t1F7pe5xAidhsBMwOi9x2x+HtVrydObmn5X4I6bQ71wuB2r2HV0zG+K2A9xiM4A2JG04WO5z8JZrsrPa7NGkWPBJywOk050G9aFKo0AGMnfEwMSR03VT6jYDbLmmYOZwYxyGMqVDVETDRMQCRlo4NaDgDrup697AzwwHCo3yuwA0gCYmZJknG2ymHg7lbEYQZSNdZ2rXqVGAGQLsbbDjHpKga4JII3jJPDA3UKDy3OJMRIkfQ7qToxmOBKnfGKeSdfFVsMyIxiD6GQtmgWXC+SzO0A+knA4cFDR6dzsghtMEAlwMCdroBjYre1NGoGloucx7w4QJZcPKYPA+m4hQBlXJScRMNGPfPR8Z6TmQZIgDiBPDaOq9FoO6uorhlWhmm4EEuwAQSIc059DC2e6/cmtWIc4OpURvItc7PBvD3+6+q6bTsoUwxkNYwbfeepXrGCd80A7zWm8T8XbBkyCQ52eYHDP7Fcnun3Xp6NkzdVPxv2j+lq6LWOrmAYog5M5ceispB9bhZR4H5nj04LrUqYaA0CANlNkL8QAJSh/z/ANdJpey9OPJ2i0PLy95m88vrkJYbcIMowABgDAA5Kdp5qxFtVgKu13NZY08TKmiIiIiIiIiIiIiIiIiIiIiIiIiIsLl6ns1wN1F9h/kOaZ9uC6qKqLBbEEndCNhFVZDiOYZjvcuI7XR5K1NzDziWnqCsGhSqi02uY75SAZ4ZBXZc0EQRI6rnu7HpTLQWH+gx9tliPs8YZh410PEUPBoV7YsPW06qjqOa4rO6GkD7vBbzIBdaf/GfsuL29+HrKtR1Wk4Mul0HIk7xxC9i/Q1h8NYO6PaPpI/RQZT1TZxScdwbnD7EKvy2gEGG4DVI/wASSVnQvELSx19kaZwqfhy+Xn8NtVP+ZTgTm7f2hTZ+H2sumaZkAXEnAiBwyR7r6U92r4UW/wDuP1VlM6n/APKn7v8A0lVAMNLr/wBh6LPPjdsxmziOq8DpPw5Iy+vgiDaM8MTynovcdl9l0dNRbSYAGiX+YySTuSTx/RbH+CrO+Ko1g5MbP3P6K1nZVOQ59zyNi8z9tldDhxAfQyWtx4yAmd0htWvtfiMW0CUaJMYyA+gG+a1Rri91tJhfzds0e62KHZ8kOqm9w2Hyj/l6ldBrABAEDopq9lkn6opvHgOFZ7yZHCS1zo+TBL349JIiIsxUIiIiIiIiIiIiIiIiLErFyjI5pcOYRFYiwCsoiIiIiKNykqyeqIpXLMqsuHNZkc0RSLlkFQu6rLCiKaIiIiIiIouKXI8qNw5oilcsyqwRzWZHNEUg5SVd3VWIiIiIiLBWVgoijcshyjcOaxcOaIp3IsT+/wBhYRFKwcljwxyXMZV1XFg9rf8AkpeLqf5fs3/kiLqItHRPrEnxGgCBG36reREREREWLQsoiKFg5BZsHJSREUPDHJZAhSREREREREREWCFiwclJERRtHJLByUkRFEMHJSRERERERERERRsHJLByUkRERERERERERERERERERERERERERERERERERERERERERERERERERERERERERERERERF/9k="
12,FROZEN,눈꽃빙수,설명 없음,https://post-phinf.pstatic.net/MjAxNzA0MDdfODUg/MDAxNDkxNTYxODE3NzM3.jOE5qZbxdYQ5IwHLWQu_BA6iIkduPHZ5xA1wEsDd59og.im0QkE7XlV4hNEv9Ta_ZEajZkqu-Bssjuqvd6Wosxskg.JPEG/%EB%88%88%EA%BD%83%EB%B9%99%EC%88%98_%EC%B4%AC%EC%98%81_1.jpg?type=w1200,http://cdnimage.ebn.co.kr/news/202005/news_1589156427_1433021_m_1.jpeg
13,FROZEN,아이스크림,"아이스크림은 차가운 디저트로, 보통 크림에 향신료와 거품을 낸 흰자위를 넣고 얼린 음식이다. 초코 맛, 딸기 맛, 바닐라 맛, 녹차 맛 등 여러가지의 맛이 있다. 참고로, ice cream은 iced cream 또는 cream ice에서 파생된 단어다.",https://dimg.donga.com/wps/NEWS/IMAGE/2019/07/01/96260737.1.jpg,http://th3.tmon.kr/thumbs/image/a6a/cba/15c/21c9ddd59_700x700_95_FIT.jpg
14,BREAD,레인보우케익,설명 없음,https://ww.namu.la/s/cc0e86d02bc247f08ac0a77318a61d60a5c2fb4c4cd6b11f809c3566b1b64b3e274a02746820ecd5124db1d01cfc12109db27b8143abfcf89f550fda01eb668ccb5abe9716ba9d4fda168f869ebe71667e1bcc628a4f41ceb7cd07c2c889e132,http://m.shinjinbakery.com/web/product/big/201903/c2b9ca95b70bd785fd677171c1a31fcf.jpg
15,BREAD,티라미수케익,설명 없음,https://cakedrama.com/data/product/202003/1585620567_48.jpg,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/25/e8ca0995fb98cd9de659dd244919b4c2.jpg
16,BREAD,초코케익,"초콜릿 케이크는 초콜릿 성분이 함유된 케이크이다. 흔한 케이크 중 하나이며 생일 파티 같은 모임 때 사람들이 모여 후식으로서 주로 먹는다. 재료 및 초콜릿 향료에 따라서, 수 천 가지의 초콜릿 케이크 종류가 존재한다.",https://ww.namu.la/s/e9888a586e7f47eae7bd9177c17423109b2d000cc0321e437f2dc7d44db7975b3b0af7b58fdfee5536fe1e32aaf3cf0f61d0bfa9e54fecbcb8a7e3692ef430f1097a92ce8ccaf5f31d31c575e476f739,https://www.tefal.co.kr/medias/?context=bWFzdGVyfHJvb3R8MTk1NDF8aW1hZ2UvanBlZ3xoYzcvaDAxLzE0MDcwMjUyNDM3NTM0LmpwZ3xhNmFkYzUyNWMyNjkwNmFlZjk0MmE4NGFhNWZjZWJjYWI1MzE5YmMxMTE5OTgzMzNmN2RjMWIxMGIzNjgwMTE3
17,BREAD,녹차케익,설명 없음,https://i.ytimg.com/vi/r0njSpC3N3k/maxresdefault.jpg,https://mblogthumb-phinf.pstatic.net/MjAxNzA3MTdfMjcy/MDAxNTAwMjk5NTYzOTIx.CcejoouvS1-5gfIRb9JF6LNI7xLqpN64DCZVDn4UtJkg.ggglJvyYVa13O2KSjOIjMz3zVbPaukdc4piVs8lqEZUg.JPEG.ariaart/DSC08656.JPG?type=w800
18,BREAD,크림치즈프레즐,설명 없음,http://dessertsharp.com/web/product/big/201902/1fc81119cd813e5203d9b80c27e2af34.jpg,http://image.auction.co.kr/itemimage/1d/3c/1b/1d3c1bdbf6.jpg
19,BREAD,크로와상,"크루아상은 버터가 많이 함유된 파삭파삭한 페이스트리로, 이름은 그 특유의 초승달 모양에서 유래되었다. 크레센트, 크레센트 롤빵이라고도 한다. 크루아상은 발효된 퍼프 페이스트리로 만들어진다.",https://post-phinf.pstatic.net/MjAyMTA0MjhfMTk3/MDAxNjE5NTg0NDI2Mzg0.rcT_-1tq32qysFI6NMjVtAfm3NDB0PDQnn_dnvO6LJkg.TpVKAl9EDCnQxN2pqzaCtR9PRdnddOyreKynwNgSGgkg.JPEG/1028_korea_01.jpg?type=w1200,http://www.bncmarket.com/shopimages/ezbaking/mobile/1/19861_represent
20,BREAD,허니버터브래드,설명 없음,https://www.airkorea.or.kr/web/images/etc/error.gif,https://www.airkorea.or.kr/web/images/etc/error.gif
